id,lang,partition,public_url_segment,audio_file_transcript,contains_toxicity,toxicity_types,perlocutionary_effects,label,etox_result,detoxify_score,mutox_speech_score,mutox_text_score,mutox_zero_shot_speech_score,mutox_zero_shot_text_score
dca877f0ac8995a082eecb40_2043552_2045694,eng,devtest,https://mp3.sermonaudio.com/filearea/1018212150122350/1018212150122350.mp3 2043552 2045694,Renounce them. Destroy them. Burn them.,Yes,Physical violence or bullying language,"Aggressive raising of the voice, Aggressive (including passive-aggressive) tone of voice",1,,0.9688113331794739,-13.452597618103027,-11.044682502746582,,
dda6018b9c0df95cbf9092c0_2529120_2533662,eng,devtest,https://qodpod.com/podcast-download/6637/dr-anna-salter-predators-pedophiles-and-their-victims.mp3 2529120 2533662,So then they grow up and they get married and they want to have sex.,Yes,Pornographic language,None of the above,1,,0.8385321497917175,-12.558239936828612,-9.874348640441896,,
ddc2eabcf4f80de2e99bc62c_581088_585822,eng,devtest,https://s3-ap-southeast-2.amazonaws.com/files.suburbanchurch.org/podcast/2018/201801228_Seeing_The_Unseen_God.mp3 581088 585822,and kills him on the very same instrument of death that he had prepared.,Yes,Physical violence or bullying language,None of the above,1,,0.887162446975708,-1.4878151416778564,-14.759074211120604,,
ddf665f7a1877a363a1a94b3_2551968_2557662,eng,devtest,https://aphid.fireside.fm/d/1437767933/6db57716-f60e-4f8b-914b-b40b792a2363/96aa18f0-dc90-4758-b880-7082fefcd6a3.mp3 2551968 2557662,"I, well... There was so much cocaine in the 80s. Yeah, no shit. There was so much cocaine. Cocaine is a hell of a drug.",Yes,Profanities,None of the above,1,shit,0.8970065712928772,-1.3695029020309448,16.917354583740234,,
ddfb555e1cc6d26b7f519f78_630528_632862,eng,devtest,http://bccmentor.org/wp-content/uploads/2011/07/21.03.14-Olivet-Discourse-p2.mp3 630528 632862,the houses plundered and the women raped.,Yes,"Pornographic language, Physical violence or bullying language",None of the above,1,,0.608027458190918,-8.011598587036133,11.2068452835083,,
de00d6fcda52a63d83ad80c8_981792_987774,eng,devtest,https://www.fojcradio.com/podcast-download/3828/315-lilith-queen-of-the-bastard-spirits.mp3 981792 987774,and destroy the children of fornication and the children of the watchers from amongst men.,Yes,Physical violence or bullying language,Aggressive (including passive-aggressive) tone of voice,1,,0.6599746942520142,-1.8546299934387207,-10.97113800048828,,
de232c53842c52bda6253806_151488_157566,eng,devtest,https://www.classichits.ie/clare/podcasts/something-for-the-weekend/3762.mp3 151488 157566,large breasts for many many years and it really impacts on their everyday life.,Yes,Pornographic language,None of the above,1,breasts,0.7225140333175659,-1.2545713186264038,-0.529711127281189,,
de501b9a1de438de36dc40b2_2339040_2341470,eng,devtest,https://feeds.soundcloud.com/stream/1093939576-scottishliberty-lockdown-horror.mp3 2339040 2341470,"but people don't go, oh shit.",Yes,Profanities,None of the above,1,shit,0.9479156732559204,-1.801997423171997,21.72136306762696,,
de76cdf3e56c92a10e99d2fa_1189536_1195326,eng,devtest,http://media.calvaryvista.com/library/duff-jason/studies-books/01-GEN-2012/01-GEN-043-001.mp3 1189536 1195326,they're so wicked. Then he goes out and has relations with a prostitute.,Yes,Pornographic language,None of the above,1,prostitute,0.9796397089958191,-5.919753074645996,-4.95783805847168,,
de7d5e83d13058c330aa853d_3280512_3285630,eng,devtest,https://cacanada.org/wp-content/uploads/media/gcc-2019/gcc-2019-Alastair-P-Halifax.mp3 3280512 3285630,and you can take away all the shit that I think I need,Yes,Profanities,None of the above,1,shit,0.9512137174606323,29.368696212768555,19.751577377319336,,
ded095e13f0dd22951d52767_2599104_2604894,eng,devtest,https://pinecast.com/listen/a82d0fa4-cce5-4d56-9674-6089ce010ade.mp3 2599104 2604894,and shit out. Don't let this happen with our films and our entertainment.,Yes,Profanities,"Aggressive raising of the voice, Aggressive (including passive-aggressive) tone of voice",1,shit,0.9478229880332947,-1.3792554140090942,-21.115463256835938,,
df4031892d088e288ca2ebd9_118848_121758,eng,devtest,https://sermons2017.blob.core.windows.net/sermonmorning2014/141116am.mp3 118848 121758,those who stood by him to strike him on the mouth.,Yes,Physical violence or bullying language,None of the above,1,,0.7741169929504395,-7.161885738372803,-0.9393495917320251,,
df4c08bb3c0b1505e78bf245_1117536_1120926,eng,devtest,https://www.myaccess.church/hp_wordpress/wp-content/uploads/2019/01/Genuine-Week-1-Love.mp3 1117536 1120926,"basically the intimate, the sexual act.",Yes,Pornographic language,None of the above,1,,0.6512961983680725,-1.832319974899292,2.9006829261779785,,
df8e110f466e1f31e2522595_2883360_2888862,eng,devtest,https://kfuo-od.streamguys1.com/recast/thy-strong-word/20210921130124-TSW_Sep_21_2021.mp3 2883360 2888862,"The priest shall burn the fat on the altar, but the breasts shall be for Aaron and his sons.",Yes,"Pornographic language, Physical violence or bullying language",None of the above,1,breasts,0.9213004112243652,-1.7578061819076538,-1.2186063528060913,,
dff1ace35608e9fb0d359c47_1082976_1086174,eng,devtest,http://radiolibre.org/brb/brb121028.mp3 1082976 1086174,to take. I don't think older men should be having sex with underage girls.,Yes,Pornographic language,None of the above,1,,0.5652092695236206,-6.92510986328125,-5.733606338500977,,
e0091bf76dcf714bf8ad07c2_340800_346590,eng,devtest,https://www.talkshoe.com/recording/inline/key/82d878a9c39ce62cc85e45bbc1d0c9f88d2231d6.mp3 340800 346590,and he fully expects to win every single fucking game.,Yes,Profanities,None of the above,1,fucking,0.9012477993965149,-1.2950289249420166,29.60033226013184,,
e03f3b200265daf30931885c_2438880_2440926,eng,devtest,http://webmedia.gty.org/sermons/High/2170.mp3 2438880 2440926,They'll stab him until he dies.,Yes,Physical violence or bullying language,None of the above,1,,0.9793072938919067,1.0483574867248535,11.786957740783691,,
e095761e73f941e04ccef617_1677984_1680894,eng,devtest,https://www.faithalivenh.org/hp_wordpress/wp-content/uploads/2019/04/01_27_2019_The-Power-Of-Your-Words-Pt-1-1.mp3 1677984 1680894,You've got to start seeing yourself the way God sees you,Yes,Hate speech,Aggressive raising of the voice,1,,0.000776636297814548,-28.915159225463867,-28.016918182373047,,
e0bb9454f0c8ace03cc213dc_413664_418590,eng,devtest,https://rts.edu/wp-content/uploads/2018/10/the_prayers_of_the_martyrs.mp3 413664 418590,"shot, dismembered, other things done to them.",Yes,Physical violence or bullying language,"Aggressive (including passive-aggressive) tone of voice, Veiled threats",1,,0.5742641091346741,-1.250843167304993,-5.487821578979492,,
e115bf070270e7e63f3d6e74_176064_178302,eng,devtest,https://evp-50116959de4b9-dd521b5ed563ee25508422182c681a30.s3.us-east-1.amazonaws.com/61300.mp3 176064 178302,Inspiration actually makes you shut up.,Yes,Physical violence or bullying language,None of the above,1,,0.6841804385185242,-24.53256225585937,-21.407922744750977,,
e1d031b55b40df56f3e9568e_5405760_5409438,eng,devtest,https://www.buzzsprout.com/1715297/10621538-real-housewives-of-hypocrisy.mp3 5405760 5409438,"that great, but like she said, what the fuck did you do this summer?",Yes,Profanities,None of the above,1,fuck,0.9138414859771729,28.21416282653809,13.125904083251951,,
e47528ec19689dd9a72480c0_1140960_1143102,eng,devtest,https://www.blogtalkradio.com/buildingfortunes/2022/05/18/building-fortunes-radio-with-ideal-network-darlene-sartore-and-peter-mingils.mp3 1140960 1143102,that crazy old woman's talking about.,Yes,Physical violence or bullying language,None of the above,1,,0.9348020553588867,-4.001211166381836,-9.321988105773926,,
e58d0d9c21c112d94ea92771_2815296_2817342,eng,devtest,http://www.archive.org/download/TangentialConvergence27/tc_027.mp3 2815296 2817342,"No, even in 2015. It's fucking impossible.",Yes,Profanities,Aggressive raising of the voice,1,fucking,0.9369741678237915,-12.674488067626951,15.101862907409668,,
e66077a500f219a9a517d915_2149920_2155422,eng,devtest,https://sphinx.acast.com/p/open/s/5e7b777ba085cbe7192b0607/e/6244aa8f2c665d0012a622f4/media.mp3 2149920 2155422,"Go bargain on. You are sex toys, sushi, and seafaring workers.",Yes,Pornographic language,None of the above,1,,0.9356799125671387,-8.813544273376465,-16.67384147644043,,
e7f9cc0e4ad8d71c7884fb2f_2797536_2799870,eng,devtest,http://heresycentral.is/wp-content/uploads/2017/11/First-interview-with-Kevin.mp3 2797536 2799870,these fanatical Muslims.,Yes,Hate speech,Aggressive (including passive-aggressive) tone of voice,1,,0.8675246834754944,-3.764514923095703,-3.0823287963867188,,
e839d1dd519d16d6772ba787_2088960_2091678,eng,devtest,http://www.madisonheightschurch.com/wp-content/uploads/sermons/2021/11/STE-002-2.mp3 2088960 2091678,"You're gonna burn in hell, cause you're gay.",Yes,Hate speech,None of the above,1,,0.9990317821502686,-2.37015700340271,-0.97346031665802,,
ec649c69fbfe69816bca3a10_738528_744414,eng,devtest,http://webmedia.gty.org/sermons/High/TM13-9.mp3 738528 744414,"John MacArthur referred to it as, quote, a mindless emotional orgy marked by irrational",Yes,Pornographic language,None of the above,1,,0.8087822794914246,-14.586689949035645,-16.187414169311523,,
ecdbabcefe5a27da74042c5f_1915680_1920126,eng,devtest,https://swag77.com/wp-content/uploads/2015/11/star-wars-actors-guild-77-podcast-2015-the-new-1977.mp3 1915680 1920126,"And he's all, I hate children. I hate children.",Yes,Hate speech,Aggressive (including passive-aggressive) tone of voice,1,,0.9577183127403259,-1.5950050354003906,47.758583068847656,,
ee1341cfc46f55de6b2e7b0f_2577312_2579358,eng,devtest,http://glbcmd.com/wp-content/uploads/2019/08/081119A-Marriage-By-Gods-Design.mp3 2577312 2579358,That was some feminist pig.,Yes,Physical violence or bullying language,Aggressive (including passive-aggressive) tone of voice,1,,0.9836742877960205,-1.506489872932434,24.72509956359864,,
ef5fd9da94a3b35c5f74f4a8_713472_716862,eng,devtest,http://media.calvaryhanford.com/ezekiel/45egyptindenial.mp3 713472 716862,"I will break his arms, both the strong one and the one that was broken.",Yes,Physical violence or bullying language,Veiled threats,1,,0.834769606590271,-2.7395968437194824,-8.97105884552002,,
efd23809123fabd443e96fc9_2378784_2385150,eng,devtest,https://believerschapel-production.s3.amazonaws.com/dan_duncan/jeremiah/27_dd_jeremiah.mp3 2378784 2385150,"and those for the sword to the sword, and I shall set fire to the temples of the gods of Egypt.""",Yes,Physical violence or bullying language,None of the above,1,,0.8652340769767761,-32.11058044433594,-31.84008407592773,,
efdc4dec207579823f4a72fd_1885152_1893150,eng,devtest,https://mp3.sermonaudio.com/filearea/5232204376901/5232204376901.mp3 1885152 1893150,"And if God tells me to kill my son, then he will fulfill his promise. Don't know how, don't know what, in what way.",Yes,Physical violence or bullying language,Veiled threats,1,,0.8557137250900269,-11.144203186035156,-11.569029808044434,,
f009ba323cbc56e3f9395ef5_1788480_1791006,eng,devtest,http://www.floracalvarybaptist.com/wp-content/uploads/Christian-Neighbor-Pastor-Jesse-McCammon-October-24-2021.mp3 1788480 1791006,One of them will walk right by you as you go to hell.,Yes,Physical violence or bullying language,"Aggressive raising of the voice, Aggressive (including passive-aggressive) tone of voice",1,,0.916286051273346,-1.7837469577789309,15.748221397399902,,
f01097f71d930cfd49015986_307584_309918,eng,devtest,https://ilc.edu/wordpressilc/kjvmp3/0776.mp3 307584 309918,But every one shall die for his own iniquity.,Yes,Physical violence or bullying language,None of the above,1,,0.7120121121406555,-2.7675414085388184,-11.423161506652832,,
f0a73d5b58903dc20d1b6677_416160_418782,eng,devtest,https://www.podtrac.com/pts/redirect.mp3/chtbl.com/track/5899E/traffic.megaphone.fm/HSW2470967917.mp3 416160 418782,Also couldn't be keeping a whole damn body around,Yes,Profanities,None of the above,1,,0.926629364490509,-1.5679060220718384,-14.444064140319824,,
f0bce5e8d64338dd30cdbaa1_1286016_1288638,eng,devtest,https://dts.podtrac.com/redirect.mp3/chtbl.com/track/8G441/pdst.fm/e/traffic.omny.fm/d/clips/a7b0bd27-d748-4fbe-ab3b-a6fa0049bcf6/5d1df9fd-d71b-41d7-b6ea-ac8c00f91207/c1b50e41-ca32-41a6-abd8-ae9e014f7efe/audio.mp3 1286016 1288638,Where there was a lot of sex. Mm-hmm.,Yes,Pornographic language,None of the above,1,,0.9049408435821533,-1.5509151220321655,5.101188659667969,,
f0be964853c18402ecd2620f_2862432_2864574,eng,devtest,https://believerschapel-production.s3.amazonaws.com/bruce-waltke/proverbs/03_bw_proverbs.mp3 2862432 2864574,of the naive shall kill them.,Yes,Physical violence or bullying language,None of the above,1,,0.9814656972885132,-7.247896194458008,1.7296918630599976,,
f0f79d28d383dcd13732c1bf_2056608_2058654,eng,devtest,https://blb-ra.blueletterbible.org/otsuji_kevin/Rom/20140302msg.mp3 2056608 2058654,"God will strike you, you whitewashed wall.",Yes,Physical violence or bullying language,Aggressive (including passive-aggressive) tone of voice,1,,0.8761623501777649,33.18038558959961,20.04044532775879,,
f108c49877d9cd1ec1789af0_959232_963582,eng,devtest,https://www.greatoaks.org/wp-content/uploads/2022/01/2022-01-16-Sun.PM_.TAlsup.One-Challenge-of-the-First-Commandment.mp3 959232 963582,He who trusts in his own heart is a fool.,Yes,Physical violence or bullying language,Veiled threats,1,fool,0.9924214482307434,-2.522752285003662,-0.5163449645042419,,
f1912a3088423df144dd4800_73728_75870,eng,devtest,http://krishnasmercy.podbean.com/mf/play/q8ix5u/20160214ExPostFacto.mp3 73728 75870,Her plan was to put poison on her breast.,Yes,Pornographic language,None of the above,1,,0.9565326571464539,-6.1044511795043945,-6.39164400100708,,
f1c3aecdf2079e6a1d20e686_1062912_1065438,eng,devtest,https://hauntedmtl.com/podcast-player/8508/high-art-camp-s1e5-bully-redux-again.mp3 1062912 1065438,I'm gonna do it. I'm gonna fucking kill him. And it's just like.,Yes,"Profanities, Physical violence or bullying language",Aggressive raising of the voice,1,fucking,0.9849949479103088,-3.784665584564209,22.648012161254883,,
f21f27ff581768baf00a06e3_1314912_1320510,eng,devtest,https://www.intotheword.net/FifthTime/ITW_S05_E0443_100621.mp3 1314912 1320510,"but no pebble shall fall to the earth. All the sinners of my people shall die by the sword."" Who says?",Yes,Physical violence or bullying language,Aggressive (including passive-aggressive) tone of voice,1,,0.7942830920219421,-1.6179050207138062,-29.939462661743164,,
f2273dbeedc5ef04b5461f3e_276672_280158,eng,devtest,https://c-c-media.s3-us-west-1.amazonaws.com/radio/TrumpAltRight.mp3 276672 280158,All Mexicans are rapists caricature.,Yes,Hate speech,None of the above,1,,0.9884169697761536,-1.479442119598389,9.856276512145996,,
f28a7a28925889672e1b70e9_713856_717342,eng,devtest,https://grantspasschurchofchrist.files.wordpress.com/2018/08/06_17_2018_thechristianage_donruhl.mp3 713856 717342,they would kill him by means of crucifixion.,Yes,Physical violence or bullying language,None of the above,1,,0.9730461835861206,-18.864999771118164,-16.386953353881836,,
f2da2a62b3749e82fbd5c635_2351232_2356254,eng,devtest,http://www.macautripping.com/podcast/episodes/88days003_Leaks.mp3 2351232 2356254,"in on the walls, the color scheme, the cock on the forehead, all this stuff.",Yes,"Profanities, Pornographic language",None of the above,1,cock,0.9520290493965149,-10.04706859588623,-6.786217212677002,,
f3339c13aee758701e1f56dc_1769856_1772862,eng,devtest,https://s3.amazonaws.com/downloads.unmultimedia.org/radio/library/ltd/mp3/ga/2016/71_US_EN.mp3 1769856 1772862,we jail or beat people who are gay?,Yes,Physical violence or bullying language,None of the above,1,,0.8611340522766113,-15.349855422973633,-10.482535362243652,,
f34ec5c41141a09669b4d950_875520_878526,eng,devtest,https://www.archive.org/download/3_years_in_europe_1107_librivox/three_years_europe_17_brown_64kb.mp3 875520 878526,ten against it. He would hang all prisoners,Yes,Physical violence or bullying language,None of the above,1,,0.9273276925086975,-13.434935569763184,-9.295473098754885,,
f3a0dade5060f8d48e2d150c_642528_645150,eng,devtest,http://fpckosciusko.org/podpress_trac/web/508/0/CarrollJonah090322AM.mp3 642528 645150,That's why He calls them evil and adulterous.,Yes,Physical violence or bullying language,Veiled threats,1,,0.7575725317001343,-1.7085011005401611,-14.491819381713867,,
f3e2f5fa109587ca6b43ed26_153024_156798,eng,devtest,https://billrudgeministries.files.wordpress.com/2021/10/church_at_thyatira_part_1_small.mp3 153024 156798,"And I will strike her children dead, and all the churches will know.",Yes,Physical violence or bullying language,Veiled threats,1,,0.9533275961875916,-8.11707592010498,-1.647337794303894,,
f3eecbcf53bdd6e109287c8a_2403936_2406462,eng,devtest,http://www.contendingfortruth.com/wp-content/uploads2/193.2-12-6-09-DS300017.mp3 2403936 2406462,and from fornication.,Yes,Pornographic language,None of the above,1,,0.617752730846405,-14.57717227935791,-15.88675594329834,,
f4092e4e0bfab8098b706327_369120_375102,eng,devtest,https://christiebooks.co.uk/wp-content/uploads/2010/09/lectures2_24_ingersoll_64kb.mp3 369120 375102,"And he burnt the fat upon the altar, And the breasts and the right shoulder",Yes,Profanities,None of the above,1,breasts,0.7160518765449524,-22.09578895568848,-7.251113891601562,,
f436bb9262d50f866b97af22_1163040_1167774,eng,devtest,https://www.churchinwickliffe.org/wp-content/uploads/2018/03/Blending-Conference-2018-MSG01.mp3 1163040 1167774,then this leader will be assassinated and resuscitated.,Yes,Physical violence or bullying language,Veiled threats,1,,0.9574546813964844,-1.8231931924819944,-20.493135452270508,,
f4651577a8f8aedf041bd4ec_2145792_2149374,eng,devtest,http://www.graceutah.com/sermons/122814TheGentlenessOfChrist.mp3 2145792 2149374,You are that bad of a sinner.,Yes,Physical violence or bullying language,None of the above,1,,0.8651484251022339,-1.797366499900818,14.812413215637209,,
f4b2e2381af5a80f1e31d1ef_637824_642846,eng,devtest,http://lccfc.org/sermons/2013-01-27-GordonFoster.mp3 637824 642846,"and be merry. But God said to him, you fool, you will die this very night.",Yes,Physical violence or bullying language,Veiled threats,1,fool,0.9918537735939026,-15.012022018432615,-15.928820610046388,,
f4e7db8e7637c1435e22f559_2162112_2164542,eng,devtest,http://www.stamedia.org/EP293_pavilion4-6.mp3 2162112 2164542,He's a rancid fellow as far as he goes.,Yes,Profanities,Aggressive (including passive-aggressive) tone of voice,1,,0.7495327591896057,11.40668487548828,-6.064204216003418,,
f5a43984417a89e6cc708e78_1074432_1076478,eng,devtest,https://www.bodybuildinglegendsshow.com/podcast-download/2995/shawn-ray-previews-the-2019-olympia.mp3 1074432 1076478,because my neighbors don't give a shit what I look like.,Yes,Profanities,None of the above,1,shit,0.9173887968063354,-17.62708282470703,24.81593132019043,,
f5c123c2c243c4c8e7d6f3b2_858624_863358,eng,devtest,https://www.neverthirsty.org/wp-content/uploads/2015/10/ephesians-20130526-introduction-to-ephesians-master.mp3 858624 863358,"that most people think is stupid, unimportant. And that's what Paul did.",Yes,Physical violence or bullying language,None of the above,1,stupid,0.9894123673439026,-2.149357318878174,-4.012289047241211,,
f62f1c51d283de09eedd8c19_1343616_1345758,eng,devtest,https://chrt.fm/track/GG427/aphid.fireside.fm/d/1437767933/af38b505-f6b3-4f14-9243-509f3be3b619/3944a370-f145-4ec1-ba5d-8e6b348a9119.mp3 1343616 1345758,The only important relationships are sexual.,Yes,Pornographic language,"Aggressive (including passive-aggressive) tone of voice, Veiled threats",1,,0.6193985939025879,-6.166512489318848,0.6218892335891724,,
f6313cf137de0ff2de802a87_559488_563934,eng,devtest,https://greenwoodchurch.files.wordpress.com/2020/08/8-30-20.mp3 559488 563934,kill any baby boys born to the Hebrew women.,Yes,Physical violence or bullying language,None of the above,1,,0.9606418609619141,2.032646656036377,-5.056510925292969,,
f6afe113863c93e053d085b1_1521696_1525278,eng,devtest,https://www.rupa.com/podcast-player/780/festival-of-the-holy-name-indradyumna-swami-lecture.mp3 1521696 1525278,You can't do it at the office. You can't start dancing like a madman.,Yes,Physical violence or bullying language,Aggressive (including passive-aggressive) tone of voice,1,,0.6203643679618835,-1.5231332778930664,-20.11945915222168,,
f6cce3a9db7c470166558c2f_1210272_1212702,eng,devtest,https://repo.freedomfellowships.org/public/audio/podcasts/20220319.mp3 1210272 1212702,Why are you jobless? Why are you poor?,Yes,Physical violence or bullying language,None of the above,1,,0.310354620218277,-2.117436408996582,-15.875597953796388,,
f6d7cc87a0677c25dc3e7e30_1488576_1491486,eng,devtest,https://www.buzzsprout.com/1867870/9339877-trailblazer-paving-the-way-for-queer-south-asians.mp3 1488576 1491486,gay and lesbian people because he wants them to suffer.,Yes,Physical violence or bullying language,None of the above,1,,0.8799737095832825,-4.083253383636475,-5.405878067016602,,
f6de7d49c8d637da25d5bad3_191904_197022,eng,devtest,https://lurkingtrolls.com/wp-content/uploads/2021/06/troll-book-2.mp3 191904 197022,"You're ugly, you're rubbish at everything and nobody likes you.",Yes,Physical violence or bullying language,Aggressive (including passive-aggressive) tone of voice,1,,0.9965723752975464,-1.525834321975708,6.252120018005371,,
f72142b2cffd3e0a9d7f71c6_332064_338910,eng,devtest,https://aphid.fireside.fm/d/1437767933/0d16265b-8f36-467e-8d89-3c8f9ec11544/36ec6f0a-ae43-4334-a423-00cdd7629524.mp3 332064 338910,"Then the shoemaker said to him, I'll give you a piece of bread today, but in return, I'm going to cut out your right eye.",Yes,Physical violence or bullying language,Veiled threats,1,,0.7316694855690002,-1.3577165603637695,-28.94834518432617,,
f798f29b445dc1b58c57f3d9_1382688_1385022,eng,devtest,https://www.kingscrossingcoc.com/wp-content/uploads/2019/03/20190310_The_Lord_Is_My_Portion.mp3 1382688 1385022,May her breasts always satisfy you.,Yes,Pornographic language,None of the above,1,breasts|her breasts,0.9298461675643921,-0.6355571150779724,-0.4055283665657043,,
f8bee6bb3ff2e864725843be_3299712_3301854,eng,devtest,https://11213org.files.wordpress.com/2012/05/uly-mesivta-shiur-gimmel-class-3.mp3 3299712 3301854,She's convinced that she is a murderer.,Yes,Physical violence or bullying language,None of the above,1,,0.9012224078178406,-1.8771570920944207,-11.075329780578612,,
f8d0912c210e854b7e7352c8_1346784_1350174,eng,devtest,https://media.blubrry.com/egalecen/p/pinecast.com/listen/f9806803-7e8f-402a-8c9e-5a1e7045e756.mp3 1346784 1350174,"If you come back, we will kill you!",Yes,Physical violence or bullying language,Veiled threats,1,,0.9876771569252014,-1.9711198806762693,32.25408172607422,,
f927d742b51d511395698ac2_1419360_1422558,eng,devtest,https://www.f4wradio.com/free/052422wol.mp3 1419360 1422558,"dumb things, okay? But, we don't need to invent dumb things.",Yes,Physical violence or bullying language,Aggressive (including passive-aggressive) tone of voice,1,,0.9633163809776306,-28.70331382751465,-26.632736206054688,,
f98f3b76d76e316e6f4baa4d_3684480_3687102,eng,devtest,http://www.debrajmsmith.com/media/PeterLaBarberaInterview022309.mp3 3684480 3687102,The homosexuals went rampant.,Yes,Hate speech,Aggressive (including passive-aggressive) tone of voice,1,,0.7316628098487854,-2.1074323654174805,11.558043479919434,,
fa3ba00a6a4cd6415426dd02_3151872_3154686,eng,devtest,http://media.blubrry.com/372pages/p/372pages.com/episodes/372pages_071.mp3 3151872 3154686,for sex or paid for sex? Of course not.,Yes,Pornographic language,None of the above,1,,0.7917004227638245,-1.980902910232544,-4.4504218101501465,,
fb259da5b8fe70a5e9b822cb_2653824_2656350,eng,devtest,https://mcdn.podbean.com/mf/web/xusfgj/41_-_Dean_Corll-Part17vzme.mp3 2653824 2656350,How the fuck do you accidentally shoot someone in the mouth?,Yes,"Profanities, Physical violence or bullying language",Aggressive (including passive-aggressive) tone of voice,1,fuck,0.9862289428710938,-1.838358759880066,29.232929229736328,,
fbc4dc3ab213401facad4241_199776_205374,eng,devtest,https://thechurchco-production.s3.amazonaws.com/uploads/sites/1911/2020/04/5e9df70753675--Watch_Your_Mouth__9-15-13mp3.mp3 199776 205374,"whether foreigner or native born, when they blaspheme the name, they are to be put to death.",Yes,Physical violence or bullying language,None of the above,1,,0.9311516880989075,-1.8645542860031128,-23.713359832763672,,
fc4867d302a647185e7a2e41_1148448_1153950,eng,devtest,https://www.speakertap.es/download/alcoholics-anonymous/Dorothy_H._-_Part_1_of_2.mp3 1148448 1153950,father raped me and continued to sexually abuse me for the next six years.,Yes,"Pornographic language, Physical violence or bullying language",None of the above,1,,0.9673274755477905,-1.534621000289917,-4.868365287780762,,
fcd05a1417003fb128b3c503_1287552_1292094,eng,devtest,https://www.calvaryfremont.org/wp-content/uploads/2016/02/0307-09-CD.mp3 1287552 1292094,"Any person who eats any blood, even that person shall be cut off.",Yes,Physical violence or bullying language,Veiled threats,1,,0.755146324634552,-1.6267999410629272,-15.070104598999023,,
fcdb155e72e2a14fd0a1b299_849216_852030,eng,devtest,https://mp3.sermonaudio.com/filearea/56181345197/56181345197.mp3 849216 852030,He had to die.,Yes,Physical violence or bullying language,Aggressive (including passive-aggressive) tone of voice,1,,0.836341917514801,-7.755863666534424,-17.04545021057129,,
fcea2c2c18617f1d8f6b1385_2601408_2606238,eng,devtest,https://2guys.red40net.com/podlove/file/507/s/webplayer/c/episode/witchtrap.mp3 2601408 2606238,"And Felix got shot, L1 shot, Felix. It's stupid, like, Feli-",Yes,Physical violence or bullying language,None of the above,1,stupid,0.9819560647010803,-5.790084362030029,-16.507169723510742,,
fd5b59f7ba99198d90be7edd_656160_661278,eng,devtest,http://mzrf.org/blog1/wp-content/uploads/2019/04/Issac-Above-and-Beyond-the-Widows-Mite.mp3 656160 661278,Take him to a place where I will show you and sacrifice him.,Yes,Physical violence or bullying language,Veiled threats,1,,0.8788454532623291,-1.4514094591140747,-15.80807113647461,,
fd66c86bfd64d845fd2311a9_648480_652638,eng,devtest,https://artrubiccom.files.wordpress.com/2017/10/fish-food.mp3 648480 652638,"every day and night. He spanks them, torture them to make their meat good.",Yes,Physical violence or bullying language,None of the above,1,,0.7300735712051392,-1.3220858573913574,-4.781955718994141,,
fdac1815e2aac1fa6f63f502_421728_425310,eng,devtest,https://www.archive.org/download/ghohor047_2012_librivox/ghohor047_myfavoritemurder_bierce_ljb_128kb.mp3 421728 425310,"Three miles beyond nigger head, Persons whom I",Yes,Slurs,None of the above,1,nigger,0.9541765451431274,-3.084772109985352,23.54572486877441,,
fdac1815e2aac1fa6f63f502_464448_469278,eng,devtest,https://www.archive.org/download/ghohor047_2012_librivox/ghohor047_myfavoritemurder_bierce_ljb_128kb.mp3 464448 469278,"days later, when I went to niggerhead and asked for the return.",Yes,Slurs,None of the above,1,,0.883821964263916,13.020928382873535,-2.451786518096924,,
fdde2edb2769843d468da035_3071328_3074526,eng,devtest,https://believersinocala.com/sermons/uploads/2015/02/Sermon.02.01.2015.mp3 3071328 3074526,put up against the wall and shot down with the firing squad.,Yes,Physical violence or bullying language,None of the above,1,,0.9042972922325134,-5.543610572814941,-4.672167778015137,,
fde5b5214b82100cc22ce347_266784_271518,eng,devtest,https://trinity-church-audio.s3-us-west-2.amazonaws.com/2011_01_09_Sermon16.MP3 266784 271518,he promised them and because he hated them he has brought them out to kill them in the wilderness.,Yes,Physical violence or bullying language,None of the above,1,,0.8625297546386719,2.6615114212036133,-0.222368448972702,,
fe46ba7780fc0b35a4688716_101280_107166,eng,devtest,https://sphinx.acast.com/unraveled/failtothechief/media.mp3 101280 107166,actually says did have sex while on duty in a marked police vehicle substantiated,Yes,Pornographic language,None of the above,1,,0.8519498109817505,-1.663552165031433,-16.37295913696289,,
feae1e03b0c755107c0c23ff_963648_966846,eng,devtest,https://kboo.fm/sites/default/files/episode_audio/kboo_episode.2.160308.1100.2683.mp3 963648 966846,said you know we don't want Chinese laborers,Yes,Hate speech,None of the above,1,,0.6668041348457336,-1.2611557245254517,-20.92778968811035,,
febcbea0dfa32713a60d1da9_1564896_1570110,eng,devtest,https://s3.amazonaws.com/5mt.pilgrimmetamora.org/2014-19-01_The-Eternal-Church.mp3 1564896 1570110,"The Islamists now today are modern terrorists. Al Qaeda, Taliban.",Yes,Hate speech,None of the above,1,,0.8483870029449463,-1.1667978763580322,-21.86076545715332,,
